text,review_index,text_processed
Un saludo,833,saludo
Mala educación,834,mala educacion
"La localización es buena, la limpieza y las habitaciones normales dentro del nivel que tiene el establecimiento, pero la rudeza y mala educación del personal de recepción es tal que no recomendaría a nadie que se alojara en este hostal si no es absolutamente necesario",834,localizacion buena limpieza habitaciones normales dentro nivel establecimiento rudeza mala educacion personal recepcion tal no recomendaria nadie alojara hostal no absolutamente necesario
"Es una auténtica pena porque el lugar podría mejorar simplemente con la dosis mínima de amabilidad, pero los que lo regentan parecen no haber aprendido a dar las gracias",834,autentica pena lugar podria mejorar simplemente dosis minima amabilidad regentan parecen no haber aprendido dar gracias
El trato al cliente es claramente despectivo hasta el punto de que te hacen olvidar que eres tú el que está pagando por los servicios del hostal,834,trato cliente claramente despectivo punto hacen olvidar pagando servicios hostal
Rudeza y malos modos gratuitos e innecesarios que me han hecho no desearle lo mismo a otro viajero,834,rudeza malos modos gratuitos innecesarios hecho no desearle mismo viajero
Un mal hostal en una buena situación,835,mal hostal buena situacion
La situación es fantastica,835,situacion fantastica
Es lo unico positivoEl hostal carisimo para sus prestaciones,835,unico positivoel hostal carisimo prestaciones
La ropa de la cama y el cubrecama tenia manchas,835,ropa cama cubrecama manchas
Limpieza poca,835,limpieza poca
"Llegamos pronto para pedir una habitación alta y con vistas a la calle, como que aun no tenian las habitaciones limpias dejamos el equipaje y nos fuimos a ver la ciudad, al volver nos dieron una habitacion en la planta primera con una pequeña ventana que daba a un patio de luces",835,llegamos pronto pedir habitacion alta vistas calle aun no habitaciones limpias dejamos equipaje ver ciudad volver dieron habitacion planta primera pequena ventana daba patio luces
Se pasaron por el forro nuestra petición,835,pasaron forro peticion
La limpieza de mi habitación tenia mucho que desear,835,limpieza habitacion desear
"Personal Muy Antipático, Para Trabajar En Un Hotel",836,personal antipatico trabajar
"Fuimos a este hotel por su situación perfecta en el Centro de la Ciudad, y todo fue medianamente bien, hasta el día de nuesta partida, nuestro tren salía a las 19:15 horas y teniamos todo el día para estar en Cadiz, recogimos la habitación y bajamos con nuestras maletas a recepción para que nos las guardasen y ante nuestra gran sorpresa, nos dijeron, con muy malos modos, que ellos no guardaban maletas, razón por la cual, tuvimos que estar todo el día en Cadiz tirando de la maleta, pues en la estación de tren tampoco había consigna, todo puro desastre, que pena que una ciudad tan maravillosa como Cadiz, te deje tan mal recuerdo",836,situacion perfecta centro ciudad medianamente bien dia nuesta partida tren salia 1915 horas dia cadiz recogimos habitacion bajamos maletas recepcion guardasen gran sorpresa dijeron malos modos no guardaban maletas razon dia cadiz tirando maleta pues estacion tren tampoco consigna puro desastre pena ciudad tan maravillosa cadiz deje tan mal recuerdo
Nunca mas volveré a ese hotel,836,nunca volvere
Mejor el edificio que las habitaciones,837,mejor edificio habitaciones
"Ubicado en el Barrio del Populo, muy céntrico",837,ubicado barrio populo centrico
"El exterior del edificio y su patio interior son muy bonitos, no así las habitaciones, que están bastante descuidadas",837,exterior edificio patio interior bonitos no asi habitaciones bastante descuidadas
"Las puertas, paredes, ventanas",837,puertas paredes ventanas
están estropeadas,837,estropeadas
Parecía limpio aunque únicamente estuvimos una noche,837,parecia limpio aunque unicamente noche
Precio caro para lo que ofrecen,837,precio caro ofrecen
Atencion !!!,838,atencion
Creer que un hotel es bonito porque el personal es agradable o porque la ubicacion es buena no es la valoracion adecuada,838,creer bonito personal agradable ubicacion buena no valoracion adecuada
"Primero deberiamos saber si realmente es un hotel, o se hace llamar asi y en realidad no lo es",838,primero deberiamos saber realmente hace llamar asi realidad no
"Por lo general, los hoteles presentan instalaciones diferentes a las que a mi en particular me ha tocado elegir",838,general hoteles presentan instalaciones diferentes particular tocado elegir
"Los desayunos estan elavorados con productos de muy mala calidad, y ademas creo que en caso de un incendio no hay citio por donde poder escapar",838,desayunos elavorados productos mala calidad ademas creo caso incendio no citio poder escapar
"Aveis pensado en todo esto?Aveis pensado si tubierais un familiar emiplejico? Por donde podria entrar a estas instalaciones?Favor teneis que abrir muy bien los ojos, no todo es bonito porque en una habitacion este equipada con una TV de 50 pulgadas, pensad en vuestra seguridad !!!En ningun citio he visto una habilitacion comercial, solo en uno que es donde esta la recepcion, los demas lugares no tienen habilitacion ni constan de verificaciones periodicas vigentes de los organismos de control para las aperturas comerciales!! En fin, esto es una estafa y seria bueno saber quien esta detras de todo esto",838,aveis pensado estoaveis pensado tubierais familiar emiplejico podria entrar instalacionesfavor abrir bien ojos no bonito habitacion equipada tv 50 pulgadas pensad seguridad ningun citio visto habilitacion comercial solo recepcion demas lugares no habilitacion constan verificaciones periodicas vigentes organismos control aperturas comerciales fin estafa bueno saber detras
Estancia en el hotel,839,estancia
Me alojé con mi pareja en Julio de 2012,839,aloje pareja julio 2012
"Hotel con especial encanto, bonita decoración pero la zona de piscina está bastante descuidada",839,especial encanto bonita decoracion zona piscina bastante descuidada
Me sorprendió que no tuvieran ninguna plancha en todo el hotel para poder prestarme unos minutos,839,sorprendio no ninguna plancha poder prestarme minutos
Las mamparas del baño no se cierran bien son dos puertas con una abertura por la parte inferior que hace que practicamente se inunde el baño,839,mamparas bano no cierran bien dos puertas abertura parte inferior hace practicamente inunde bano
"Habitaciones muy pequeñitas, poco espaciosas",839,habitaciones pequenitas espaciosas
"El desayuno es buffet pero hay muy poca variedad, casi nada de bollería, sólo croissant, bastante variedad de pan, pero por lo general bastante flojo es más bien de tipo continental",839,desayuno buffet poca variedad casi nada bolleria solo croissant bastante variedad pan general bastante flojo bien tipo continental
"Para cenar, restaurante con vistas, muy bonito, pero el servicio es bastante lento, comida deliciosa , poca variedad de platos, y los entrantes como ensaladas a precios de platos principales 35-40€ por persona",839,cenar restaurante vistas bonito servicio bastante lento comida deliciosa poca variedad platos entrantes ensaladas precios platos principales 35 40 persona
"Sinceramente, por Torre del Mar y Vélez málaga hay numerosos restaurantes con la misma calidad pero a precios justos",839,sinceramente torre mar velez malaga numerosos restaurantes misma calidad precios justos
Dejó de ser lo que era,840,dejo ser
Volvimos a Cortijo Bravo con toda la ilusión porque hace un año nos fuimos encantados con la estancia y diciendo a todo el mundo que era un lugar lleno de detalles,840,volvimos cortijo bravo toda ilusion hace ano encantados estancia diciendo mundo lugar lleno detalles
Pero en sólo un año ha perdido gran parte de su encanto y la mayoría de los detalles,840,solo ano perdido gran parte encanto mayoria detalles
Para empezar al llegar a la habitación (doble superior ya que venía nuestra hija de 12 años con nosotros) nos encontramos que una de las mesas está en medio con una de las patas rotas y en proceso de montaje,840,empezar llegar habitacion doble superior venia hija 12 anos encontramos mesas medio patas rotas proceso montaje
"Le preguntamos a Javier (director) y me dice con toda la tranquilidad que están arreglándola, pero ya me podía haber avisado al darme el check-in",840,preguntamos javier director dice toda tranquilidad arreglandola podia haber avisado darme check in
Por cierto el tal Javier iba en vaqueros y zapatillas de deporte,840,cierto tal javier iba vaqueros zapatillas deporte
Comprendo que le guste ir casual pero no creo que sea el uniforme para estar en recepción,840,comprendo guste ir casual no creo uniforme recepcion
"El año pasado teníamos albornoz y zapatillas de baño, este año nada",840,ano pasado albornoz zapatillas bano ano nada
"Nos pusieron 1 sólo bote de gel para una estancia de 2 noches y tres personas, tuve que pedir uno más al personal de limpieza",840,pusieron 1 solo bote gel estancia 2 noches tres personas pedir personal limpieza
"Cojeaba la mesa central, el sofá de la entrada, la tele estaba tan baja que no se podía ver desde la cama, la colchoneta de la tumbona de la terraza estaba llena de manchas, el espejo del baño está tan alto que mi hija no podía verse (habitación nº 12), el lavabo no tragaba bien",840,cojeaba mesa central sofa entrada tele tan baja no podia ver cama colchoneta tumbona terraza llena manchas espejo bano tan alto hija no podia verse habitacion no 12 lavabo no tragaba bien
"Y el ruido de la habitación de al lado era insoportable, muy mal insonorizado",840,ruido habitacion lado insoportable mal insonorizado
"En la piscina no había ni una sombrilla en buen estado y todas estaban rotas tiradas en un rincón, una imagen de descuido inadmisible",840,piscina no sombrilla buen todas rotas tiradas rincon imagen descuido inadmisible
El año pasado nos bajaban brochetas de frutas por cortesía de la casa,840,ano pasado bajaban brochetas frutas cortesia casa
"Este año no había ni personal para hacer esos ""derroches""",840,ano no personal hacer derroches
"En el desayuno, se acababan la bollería, el zumo y los embutidos y tenías que ir reclamándolo",840,desayuno acababan bolleria zumo embutidos ir reclamandolo
"Y no por falta de iniciativa del personal, es que sencillamente HAN RECORTADO PERSONAL de una forma drástica",840,no falta iniciativa personal sencillamente recortado personal forma drastica
"El segundo día el recepcionista hacía de camarero, cocinero e iba sudando a chorros",840,segundo dia recepcionista hacia camarero cocinero iba sudando chorros
Daba pena reclamarle algo porque se veía que estaba al 110% de trabajo,840,daba pena reclamarle veia 110 trabajo
Una de las cosas que nos gustó el año pasado fue la comida,840,cosas gusto ano pasado comida
"Pues este año han cambiado a peor la carta, han subido los precios y la calidad ha bajado",840,pues ano cambiado peor carta subido precios calidad bajado
Y lo digo con conocimiento porque nos quedamos a comer un día e hicimos una cena con familiares una de las noches (gran error),840,digo conocimiento quedamos comer dia hicimos cena familiares noches gran error
Sintiéndolo mucho no volveremos y hemos dejado de recomendarlo,840,sintiendolo no volveremos dejado recomendarlo
Entre habitación y carta del restaurante han sido más de 450€ en dos días tirados a la basura,840,habitacion carta restaurante sido 450 dos dias tirados basura
Es un dos estrellas,841,dos estrellas
"Un hotel bastante descuidado, sucio con habitaciones muy anticuadas y que necesita una reforma de arriba a abajo",841,bastante descuidado sucio habitaciones anticuadas necesita reforma arriba abajo
"Estuvimos un fin de semana en pensión completa y deja mucho que desear la verdad, nada mas llegar tuvimos que cambiar de habitación por que el baño no funcionaba, y la limpieza era bastante mala",841,fin semana pension completa deja desear verdad nada llegar cambiar habitacion bano no funcionaba limpieza bastante mala
"En cuanto a la comida de mala calidad, mucho frito y muy pobre en verduras y pastas, todo a la plancha de mala calidad y unas salsas muy grasientas",841,cuanto comida mala calidad frito pobre verduras pastas plancha mala calidad unas salsas grasientas
Lo único que nos gusto fue una excursión por el parque de doñana a caballo que se organiza en el hotel que la verdad nos encantó,841,unico gusto excursion parque donana caballo organiza verdad encanto
El personal de recepción eran simpáticos,841,personal recepcion simpaticos
Por lo demás no lo recomiendo hasta que no le reformen,841,demas no recomiendo no reformen
Nos sentimos estafados,842,sentimos estafados
No sabemos por donde empezar,842,no sabemos empezar
"para nada corresponde la categoria de 4* para este hotel, hemos estado en hoteles de 2* mucho mejores que éste",842,nada corresponde categoria 4 hoteles 2 mejores
"La fachada del hotel es lamentable, aspecto sucio y viejo",842,fachada lamentable aspecto sucio viejo
La piscina pequeñísima y el césped brilla por su ausencia,842,piscina pequenisima cesped brilla ausencia
El personal muy poco profesional,842,personal profesional
"La habitación al llegar, con polvo, botellas vacias en los cajones, suelo sucio y bañera y lavabo desconchados; para colmo una cortinita sucia en la bañera",842,habitacion llegar polvo botellas vacias cajones suelo sucio banera lavabo desconchados colmo cortinita sucia banera
"Bombillas fundidas, la tele se ve mal y los colchones y las almohadas pésimos",842,bombillas fundidas tele ve mal colchones almohadas pesimos
"Por no hablar del servicio de limpieza, que ni reponen los geles ni cambian las toallas",842,no hablar servicio limpieza reponen geles cambian toallas
"La pensión completa un gran error, desde el desayuno hasta la cena",842,pension completa gran error desayuno cena
Muy poca variedad de comida y encima no reponen las bandejas que se agotan,842,poca variedad comida encima no reponen bandejas agotan
"Apenas hay fruta, no hay helados, en el desayuno apenas hay bolleria, sólo bollitos de leche, y sólo zumo de piña, las comidas no tienen su nombre puesto",842,apenas fruta no helados desayuno apenas bolleria solo bollitos leche solo zumo pina comidas no nombre puesto
"En fin, el peor buffet, con diferencia, en el que hemos comido",842,fin peor buffet diferencia comido
"En general, las zonas comunes muy descuidadas, fuentes secas y rotas",842,general zonas comunes descuidadas fuentes secas rotas
Hotel sin animación y lejos de la playa,842,sin animacion lejos playa
Nosotros nos sentimos estafados porque hemos pagado un 4* y este hotel sólo debería tener 2*,842,sentimos estafados pagado 4 solo deberia tener 2
Esperamos que os sea útil nuesta opinión,842,esperamos util nuesta opinion
Salva y Lourdes,842,salva lourdes
Muy descuidado,843,descuidado
El hotel está muy descuidado,843,descuidado
"Por fuera está muy sucio, las paredes están sin pintar hace tiempo y muchisimos excrementos de pájaro",843,sucio paredes sin pintar hace tiempo muchisimos excrementos pajaro
"La piscina es pequeña ,los azulejos del suelos la mayoría están despegados, el agua muy sucia y el cesped poco cuidado",843,piscina pequena azulejos suelos mayoria despegados agua sucia cesped cuidado
El bufet tiene poca variedad de comida pero excepto el zumo lo demás es bastante bueno,843,bufet poca variedad comida excepto zumo demas bastante bueno
"Las habitaciones tiene bastante polvo las puertas, mesas",843,habitaciones bastante polvo puertas mesas
y de la reposición de geles y demás ni se acuerdan,843,reposicion geles demas acuerdan
La única limpieza que le hacen a la habitación de un día para otro es fregar el suelo y hacer las camas,843,unica limpieza hacen habitacion dia fregar suelo hacer camas
Está bastante lejos de la playa a unos 15 minutos a paso ligerito,843,bastante lejos playa 15 minutos paso ligerito
que nos comen los mosquitos,844,comen mosquitos
"bien, aqui estoy otra vez intentando ser lo mas objetivo posible a la hora de comentar sobre cada establecimiento que voy visitando, deciros que este hotel que en apariencia bonita y rustico por fuera, la verdad que es agradable a la vista, las habitaciones estan bien, la piscina mas bien pequeña, muy bien la piscinita para niños que por lo menos",844,bien aqui vez intentando ser objetivo posible hora comentar cada establecimiento voy visitando deciros apariencia bonita rustico verdad agradable vista habitaciones bien piscina bien pequena bien piscinita ninos menos
"la atencion de la chica y chico de recepcion deja muchisimo que desear, entramos en ascensor y olalaaaaaaaaa, mosquitos estampados en las paredes de este, por supuesto junto con su sangre ,, que asco por dios, en cualquier instalacion del hotel te aptrapan los mosquitos, pero claro no es de extrañar porque segun la respuesta de la chica de recepcion cuando nos quejamos de tanto mosquito es que esta el parque de doñana al lado, es decir que si el vecino tiene la musica alta yo me aguanto y no hago mas nada, por lo menos unos enchufes para mosquitos, que menos, unas mosquiteras en ciertas zonas, por supuesto en habitaciones, no se, algo que te de a entender que al menos intentos aplacar estas plagas de mosquitos, en fin, que fuimos a comprar unos enchufes de esos anti-mosquitos, autan, spray y crema de esa antiinflamatoria para las picaduras, deciros que el comedor muy bien eh? comida abundante rica y bien, como siempre espero que por lo menos a un apersona le haya ayudado, como siempre escribo lo que me resulta mas significativo intentando contar mi realidad sobre mis visitas a estos establecimientos, para acabar con la falsa publicidad y las medias verdades, como siempre amigos gracias y un saludo",844,atencion chica chico recepcion deja muchisimo desear entramos ascensor olala mosquitos estampados paredes supuesto junto sangre asco dios cualquier instalacion aptrapan mosquitos claro no extranar segun respuesta chica recepcion quejamos mosquito parque donana lado decir vecino musica alta aguanto no hago nada menos enchufes mosquitos menos unas mosquiteras ciertas zonas supuesto habitaciones no entender menos intentos aplacar plagas mosquitos fin comprar enchufes anti mosquitos autan spray crema antiinflamatoria picaduras deciros comedor bien eh comida abundante rica bien siempre espero menos apersona ayudado siempre escribo resulta significativo intentando contar realidad visitas establecimientos acabar falsa publicidad medias verdades siempre amigos gracias saludo
No se lo recomiendo a nadie,845,no recomiendo nadie
"DOS EDIFICIOS, entras y hay habitaciones y luego pasas un patio y mas habitaciones ,yo estuve en una de esas, en las que no se podia regular el aire acondiocnado desde la habitacion y si abrias la ventana se te metian uos lagratos amarillos pequeños que no veas y que por la oche ademas de en las habutaciones se ponen e la fachada de etrada al hotel la limpieza brillaba por su ausencia, la papelera dle abño toda oxidada, la duña de pared tenia la alcachofa y muy vieja, yo me duchaba con las sandalias de la playa porque la bañera estaba",845,dos edificios entras habitaciones luego pasas patio habitaciones no podia regular aire acondiocnado habitacion abrias ventana metian uos lagratos amarillos pequenos no veas oche ademas habutaciones ponen fachada etrada limpieza brillaba ausencia papelera dle abno toda oxidada duna pared alcachofa vieja duchaba sandalias playa banera
"las cuatro estrellas se les queda grande, yo suelo estar en hoteles de cuatro y este con dos va listo tenia dos ordenadores para conectarse a iternet de pago, yo he estado en hoteles de tres estrellas en Segovia con wifi gratuito el desayuno bien, cantidad y bien presentado el personal de recepcion agradable aguantando estoicamente el tener que trabajar en ese hotel vendiedo eso se que las personas que estaban en las habitacioes que hay nada mas entrar sin cruzar el patio eran mejores y el mobiliario mas nuevo hay bastante diferencia de unas a otras playa de matalascañas buena",845,cuatro estrellas queda grande suelo hoteles cuatro dos va listo dos ordenadores conectarse iternet pago hoteles tres estrellas segovia wifi gratuito desayuno bien cantidad bien presentado personal recepcion agradable aguantando estoicamente tener trabajar vendiedo personas habitacioes nada entrar sin cruzar patio mejores mobiliario nuevo bastante diferencia unas playa matalascanas buena
para pasar una noche,846,pasar noche
"La verdad, la atencion al cliente es muy mala",846,verdad atencion cliente mala
"Cuando llegamos no habia nadie y pasamos igual, se que pareciamos turistas, pero no deberín dejar pasar a cualquiera",846,llegamos no nadie pasamos igual pareciamos turistas no deberin dejar pasar cualquiera
"La ducha no tenía casi agua y era fria, estabamos en invierno",846,ducha no casi agua fria invierno
"En la mitad de la noche el baño se hinundo, no sabemos como",846,mitad noche bano hinundo no sabemos
La cama estaba medio sucia y a la noche no existia la calefaccion,846,cama medio sucia noche no existia calefaccion
Lo bueno es que es barato y queda a minutos de la alhambra,846,bueno barato queda minutos alhambra
Si pueden encontrar algo mejor,846,pueden encontrar mejor
no lo recomiendo,846,no recomiendo
Camareros no muy simpáticos,847,camareros no simpaticos
"Este sábado he estado en una boda y no ha estado nada mal a excepción de la atención de los camareros (sobre todo el del chiringuito de la piscina), la verdad es que la simpatía ha brillado por su ausencia",847,sabado boda no nada mal excepcion atencion camareros chiringuito piscina verdad simpatia brillado ausencia
Es cierto que no se les paga por ser simpáticos pero un poco de amabilidad nunca viene mal y sobre todo si es para con una señora mayor,847,cierto no paga ser simpaticos amabilidad nunca viene mal senora mayor
Hotel barato (en todos los sentidos),848,barato
Estuvimos 5 días en Noviembre a 50€ noche en MP,848,5 dias noviembre 50 noche mp
"Las habitaciones regular, el agua caliente unos días funcionó y otros no, el desayuno justito y ""lo mejor"" la cena ""A LA CARTA""",848,habitaciones regular agua caliente dias funciono no desayuno justito mejor cena carta
"Te has de poner tú la mesa, pides un plato y te ponen algo que no es lo que has pedido, mi mujer pidió dos noches una ensalada y las dos noches eran distintas",848,poner mesa pides plato ponen no pedido mujer pidio dos noches ensalada dos noches distintas
A mí me sirvieron una hamburguesa QUEMADA y EN PAN DE MOLDE que ni siquiera tuvieron la deferencia de tostar un poco,848,sirvieron hamburguesa quemada pan molde siquiera deferencia tostar
Como resultado de todo esto acabamos cenando fuera del hotel,848,resultado acabamos cenando
Vamos como para recomendárselo a tus amigos,848,vamos recomendarselo amigos
"Le queda mucho que mejorar, por lo menos en invierno",849,queda mejorar menos invierno
"Aunque pueda afectarle el hecho de valorarle en temporada baja (éramos un grupo de la 3ª edad con ocupación prácticamente exclusiva para nosotros), se nota que le falta mantenimiento",849,aunque pueda afectarle hecho valorarle temporada baja grupo 3a edad ocupacion practicamente exclusiva nota falta mantenimiento
"La situación es buena, en las afueras y próximo a la playa, en un bonito pinar",849,situacion buena afueras proximo playa bonito pinar
"La comida, bufete, es poco opinable porque estaba ajustada para el grupo y a un pequeño presupuesto, no obstante considero que dejaba que desear",849,comida bufete opinable ajustada grupo pequeno presupuesto no obstante considero dejaba desear
No repetiría,850,no repetiria
"La primera impresión es muy buena, el hotel esta muy bien situado en una zona tranquila, a corta distancia en coche del centro",850,primera impresion buena bien situado zona tranquila corta distancia coche centro
"Los jardines están muy bien cuidados y la zona piscina también impecable! La sorpresa empieza al entrar a la habitación: fuerte olor a humedad, casi insoportable",850,jardines bien cuidados zona piscina impecable sorpresa empieza entrar habitacion fuerte olor humedad casi insoportable
Y en el cuarto de baño olor a alcantarillado,850,cuarto bano olor alcantarillado
Una maravilla! La segunda sorpresa en el restaurante,850,maravilla segunda sorpresa restaurante
"En régimen de MP, la cena puede ser menú del día o bufet",850,regimen mp cena puede ser menu dia bufet
Cada cual más triste!!! Muy poca variedad y encima de pésima calidad: macarrones extra pasados con salsa de tomate tipo ketchup,850,cada triste poca variedad encima pesima calidad macarrones extra pasados salsa tomate tipo ketchup
Ensaladilla de marisco (aún estoy buscando en marisco entre tanta mayonesa y lechuga) o el café agua manchada de la mañana son solo unos ejemplos,850,ensaladilla marisco aun buscando marisco tanta mayonesa lechuga cafe agua manchada manana solo ejemplos
"El personal de recepción, limpieza y exteriores muy amables, no se puede decir lo mismo de los camareros bastante pasotas",850,personal recepcion limpieza exteriores amables no puede decir mismo camareros bastante pasotas
No repetiré,850,no repetire
"para ser un hotel de 3 estrellas, está muy bien!!",851,ser 3 estrellas bien
"El hotel es completamente nuevo, y las habitaciones, junto con el baño están muy bien, además tanto la cama como las almohadas son especialmente confortables",851,completamente nuevo habitaciones junto bano bien ademas cama almohadas especialmente confortables
"El desayuno es muy normalito: tostadas, zumos y ago de bollería y fruta, pero la relación calidad precio es muy buena y está muy bien situado, cerca de todo",851,desayuno normalito tostadas zumos ago bolleria fruta relacion calidad precio buena bien situado cerca
"No tiene parking propio, pero tienes uno cerca, que te hace precio si estás en el hotel",851,no parking propio cerca hace precio
Hotel con pocos profesionales,852,pocos profesionales
"Hotel pasable en general, zonas comunes pequeñas, habitaciones pequeñas, y colchones pequeños , comedor caótico a la hora del desayunos camareros poco profesional, poca cantidad, y calidad en los desayunos",852,pasable general zonas comunes pequenas habitaciones pequenas colchones pequenos comedor caotico hora desayunos camareros profesional poca cantidad calidad desayunos
"Recepción poco eficaz, amables, profesionales, y poco respetuosos",852,recepcion eficaz amables profesionales respetuosos
Solo su ubicación salva al hotel,853,solo ubicacion salva
"El hotel está viejo, sucio, huele a humedad, los tabiques son de papel, todo el suelo enmoquetado, los azulejos del baño pintados capa sobre capa",853,viejo sucio huele humedad tabiques papel suelo enmoquetado azulejos bano pintados capa capa
Solamente por su precio y por su ubicación se salva un poco,853,solamente precio ubicacion salva
La verdad es que la diferencia de precio con los hoteles cercanos era llamativa y es por que el hotel se cae a pedazos,853,verdad diferencia precio hoteles cercanos llamativa cae pedazos
"Si no sois muy escrupulosos, adelante",853,no escrupulosos adelante
Sino os recomiendo otras opciones,853,sino recomiendo opciones
Caro y horrible,854,caro horrible
Es triste pagar un dinero por algo que no merece la pena ni aunque costara la mitad,854,triste pagar dinero no merece pena aunque costara mitad
"Huele mal, los baños parecen de gasolinera sucia y el servicio es mal educado",854,huele mal banos parecen gasolinera sucia servicio mal educado
¡ QUE PENA !,855,pena
"Despues de 4 años consecutivos disfrutando mi familia y yo de este hotel , he pasado unos dias con mi mujer y solo puedo decir que se lo han cargado ",855,despues 4 anos consecutivos disfrutando familia pasado dias mujer solo puedo decir cargado
Ahora es un hotel triste y estas deseando que termine la estancia para irte ,855,ahora triste deseando termine estancia irte
"Solo pido a la direccion , que sopese la idea de poner este hotel y vuelva a ser un hotel familiar en que pequeños y mayores disfrutamos con locura ",855,solo pido direccion sopese idea poner vuelva ser familiar pequenos mayores disfrutamos locura
Gracias,855,gracias
Hotel ha cambiado de nombre,856,cambiado nombre
"Quisiera advertir, que este hotel ha cambiado de nombre, ahora es HOTEL GARDEN PLAYA NATURA",856,quisiera advertir cambiado nombre ahora garden playa natura
"Es el mismo lobo, con otro nombre, pero la misma piel ( sus instalaciones, buffet, animaciones y todo lo demas, sigue siendo igual)",856,mismo lobo nombre misma piel instalaciones buffet animaciones demas sigue siendo igual
"¿Por qué ha cambiado de nombre ? Pues con la idea de captar a nuevos clientes, ofreciendoles algo nuevo, aunque lo unico nuevo es que no admiten niños, aunque perros hasta 15 kilos, si pueden entrar",856,cambiado nombre pues idea captar nuevos clientes ofreciendoles nuevo aunque unico nuevo no admiten ninos aunque perros 15 kilos pueden entrar
"Sinceramente es el peor hotel que he estado, y ya son muchos y varias cadenas ( BLAU, SOL, PLAYA, BARCELÓ etc",856,sinceramente peor varias cadenas blau sol playa barcelo etc
") Hemos vuelto muy desilusionados, esperabamos mucho mas, porque así lo decia su publicidad",856,vuelto desilusionados esperabamos asi decia publicidad
"No lo recomiendo, porque por el mismo precio encontramos hoteles de mejor calidad",856,no recomiendo mismo precio encontramos hoteles mejor calidad
se lo an cargado,857,an cargado
yo estuve en este hotel ace unos 6 años y no tiene que ver nada con el que es ahora,857,ace 6 anos no ver nada ahora
estube el puente del corpus,857,estube puente corpus
es un hotel aburridisimo lo an puesto solo para adulto osea que no dejan a niños,857,aburridisimo an puesto solo adulto osea no dejan ninos
los dias que estuve abriamos en todo el hotel 5 o 6 parejas,857,dias abriamos 5 6 parejas
"el primer dia no abrieron el bufet por que decian que aviamos muy pocas personas, te mandan a comer al chiringuito de la piscina, que es por menu 1° y 2° plato nada que ver con el bufet",857,primer dia no abrieron bufet decian aviamos pocas personas mandan comer chiringuito piscina menu 1 2 plato nada ver bufet
lo mejor sigue siendo la picsina,857,mejor sigue siendo picsina
No es un hotel como esperabamos,858,no esperabamos
El hotel era regular,858,regular
Nos esperabamos otra cosa,858,esperabamos cosa
El spa estaba orinao y encima cobraban x todo,858,spa orinao encima cobraban x
Las bebidas super caras y ademas sin incluir aunque tuvieras la tarifa de todo incluido,858,bebidas super caras ademas sin incluir aunque tarifa incluido
El personal era amablw pero un poco psicotico,858,personal amablw psicotico
La gerente parecia la novia de chuky la nuñeca diabolica,858,gerente parecia novia chuky nuneca diabolica
La animacion fue lo unico q nos gusto,858,animacion unico q gusto
No volveremos a repetir,858,no volveremos repetir
Lo unico bueno la animación,859,unico bueno animacion
"Estuvimos en pareja en régimen de TODO INCLUIDO 5 NOCHESEl servicio de recepción va con bastante retardo, pides algo y con suerte antes de terminar tu estancia quizás te lo concedan",859,pareja regimen incluido 5 nochesel servicio recepcion va bastante retardo pides suerte terminar estancia quizas concedan
Paredes de la habitación suciasRespecto a los Colchones quizas los muelles que se clavan tengan algún fin terapeutico,859,paredes habitacion suciasrespecto colchones quizas muelles clavan algun fin terapeutico
"Los ""SNACKS"" a mediodía kikos en vaso de plástico, y por la tarde solo se pueden elegir sandwiches de un solo ingrediente",859,snacks mediodia kikos vaso plastico tarde solo pueden elegir sandwiches solo ingrediente
Los cubatas bastante cortitos y si quieres buen refresco has de pagar 1 eurito mas,859,cubatas bastante cortitos quieres buen refresco pagar 1 eurito
"La botellita de agua no entra en TI, y si la quieres a acoquinar 4 euros",859,botellita agua no entra quieres acoquinar 4 euros
( tienen que ahorrar plástico,859,ahorrar plastico
")El servicio de comedor dispone de muy poca variedad gastronómica, eso si; puedes degustar paella todos los días y cada uno de ellos con un sabor diferente",859,servicio comedor dispone poca variedad gastronomica puedes degustar paella dias cada sabor diferente
El gimnasio deja mucho que desear y las condiciones son pésimas,859,gimnasio deja desear condiciones pesimas
El acceso a la playa esta a unos 15 minutos y tienes que coger barco cuyo precio no me acuerdo,859,acceso playa 15 minutos coger barco cuyo precio no acuerdo
"A dia de hoy creemos que al Hotel le sobra una estrella, así que no volveremos",859,dia hoy creemos sobra estrella asi no volveremos
No tan bueno como parecía,860,no tan bueno parecia
"Mucha fama, muchas prestaciones, pero las instalaciones no estaban bien cuidadas",860,mucha fama muchas prestaciones instalaciones no bien cuidadas
"La piscina no está abierta en esas fechas y sin embargo la dejan con agua hasta la mitad con lo que los niños se bañan, pero si vas a recepción a preguntar te dicen que aun no es temporada de baño con lo que aunque los clientes la usen no tienen ""obligación"" de tener socorrista ni vigilancia",860,piscina no abierta fechas sin embargo dejan agua mitad ninos banan vas recepcion preguntar dicen aun no temporada bano aunque clientes usen no obligacion tener socorrista vigilancia
"El personal del hotel pasa por el lado de la piscina y en ningún momento prohíbe su uso con el consiguiente peligro tanto de accidente como de contaminación pues el agua está estancada y claro, tampoco hay personal de mantenimiento de la piscina ni activación de depuradora",860,personal pasa lado piscina ningun momento prohibe uso consiguiente peligro accidente contaminacion pues agua estancada claro tampoco personal mantenimiento piscina activacion depuradora
