text,review_index,text_processed
"Deja mucho que desear la limpieza: no nos hicieron la cama ningún día, nos colgaban las toallas de suelo nuevamente en los toalleros sin lavar, suelo con pelos, no limpiaron el aseo ni un solo día, colchas con manchas amarillas, ni hablar de cambiar sábanas",1_1313,deja desear limpieza no hicieron cama ningun dia colgaban toallas suelo nuevamente toalleros sin lavar suelo pelos no limpiaron aseo solo dia colchas manchas amarillas hablar cambiar sabanas
La habitación tenía día ventanas estrechas a unos dos metros de altura que no habrían para airear,1_1313,habitacion dia ventanas estrechas dos metros altura no airear
Además la cortina no cubría la totalidad de la ventana y la luz se cuela buen temprano,1_1313,ademas cortina no cubria totalidad ventana luz cuela buen temprano
El buffet de desayuno es malo,1_1313,buffet desayuno malo
Tiene garaje en un edificio aledaño pero las plazas son impracticables (enanas) y caras (12 euros el día),1_1313,garaje edificio aledano plazas impracticables enanas caras 12 euros dia
De hecho a un cliente le rozaron todo el coche…,1_1313,hecho cliente rozaron coche
Experiencia para no repetir,1_1314,experiencia no repetir
Mala experiencia la de pasar una noche en este hotel,1_1314,mala experiencia pasar noche
"La hora de llegada estaba solicitada entre las 13:00h y las 14:00h y no nos permitieron hacer el checking de entrada hasta pasadas las 15:00h, mientras que para salir hay que cumplir a rajatabla y salir antes de las 12:00h porque palabras textuales de la persona que estaba en recepción “hay clientes que solicitan entrar antes de las 14:00 y hay que cumplir el horario” parece ser que con algunos clientes si cumplen con sus peticiones",1_1314,hora llegada solicitada 1300h 1400h no permitieron hacer checking entrada pasadas 1500h mientras salir cumplir rajatabla salir 1200h palabras textuales persona recepcion clientes solicitan entrar 1400 cumplir horario parece ser clientes cumplen peticiones
"Habitación básica, acorde al precio, sin mucho lujo, pero de complemento cucarachas en pasillos y habitación",1_1314,habitacion basica acorde precio sin lujo complemento cucarachas pasillos habitacion
Se hace muy complicado conciliar el sueño debido a que se escucha todo lo que pasa en los pasillos y habitaciones vecinas,1_1314,hace complicado conciliar sueno debido escucha pasa pasillos habitaciones vecinas
No recomendaría a nadie que se alojara en este hotel,1_1314,no recomendaria nadie alojara
NO RESERVARE NUNCA AQUI,1_1315,no reservare nunca aqui
En dos ocasiones me encontré insectos en la habitación,1_1315,dos ocasiones encontre insectos habitacion
Una vez en el dormitorio y otra vez en el baño( de la cual adjunto foto),1_1315,vez dormitorio vez bano adjunto foto
El primer día que llegue la cisterna estaba rota y nadie se percató de que estaban entregando una habitación limpia con una cisterna que no funcionaba,1_1315,primer dia llegue cisterna rota nadie percato entregando habitacion limpia cisterna no funcionaba
Tras decirlo al día siguiente en recepción me dijeron que lo habían arreglado pero cuando se fue a usar seguía averiada,1_1315,tras decirlo dia siguiente recepcion dijeron arreglado usar seguia averiada
Por ultimo el día de salida el check out era a las 12:00h,1_1315,ultimo dia salida check out 1200h
"Salimos a las 10:00h,dejamos la llave de la habitación para ir a desayunar con todas nuestras cosas en la habitación y cuando volvimos a por la llave para recoger nuestras cosas (aprox",1_1315,salimos 1000hdejamos llave habitacion ir desayunar todas cosas habitacion volvimos llave recoger cosas aprox
11:00) se nos dijo que no podían entregar la llave puesto que ya la habían entregado al servicio de limpieza para que hicieran la habitación(…,1_1315,1100 dijo no podian entregar llave puesto entregado servicio limpieza hicieran habitacion
Pésimo,1_1316,pesimo
"Habitaciones muy antiguas, pequeñas y con poca luz",1_1316,habitaciones antiguas pequenas poca luz
Trato muy desagradable,1_1316,trato desagradable
A las 12:00 de la mañana en punto telefonearon a la habitación para que abandonáramos el hotel,1_1316,1200 manana punto telefonearon habitacion abandonaramos
Me tuve que ir sin secarme el pelo porque me acababa de duchar,1_1316,ir sin secarme pelo acababa duchar
No repetiría nunca,1_1316,no repetiria nunca
La peor experiencia hotelera de mi vida,1_1317,peor experiencia hotelera vida
"No se por donde empezar, lo peor de todo es que ya desde el principio me senti engañado, os explico, reserve una habitacion simple para una noche, pero cuando llegue al hotel sin darme ninguna explicacion me piden que pague por una habitacion doble, sorprendido pregunte y me dijeron que ya no quedaban habitaciones simples, que me tenia que quedar en esa!!Entonces para que la reserve!!!Como ya era tarde me aguante y pague por una doble cuando ya habia reservado por una simple",1_1317,no empezar peor principio senti enganado explico reserve habitacion simple noche llegue sin darme ninguna explicacion piden pague habitacion doble sorprendido pregunte dijeron no quedaban habitaciones simples quedar esaentonces reservecomo tarde aguante pague doble reservado simple
"Cuando entro en la habitacion me tiro para atras un fuerte olor a cigarro o puro, horrible, me sentia hasta provocado, al querer abrir la ventana me encuentro que daba a la acera, otra cosa que no informan, si es interior o no, si es de fumador o no",1_1317,entro habitacion tiro atras fuerte olor cigarro puro horrible sentia provocado querer abrir ventana encuentro daba acera cosa no informan interior no fumador no
El mobiliario era como sacado de cuentame,1_1317,mobiliario sacado cuentame
"Las toallas sucias y con pelos!!! Y creo que por ese precio, 40 euros, deberian dar mejor servicio, tampoco creo que merezca 2 estrellas, creo que es mas un MOTEL de carretera, no se quien pone las estrellas en esa zona de andalucia pero o nunca ha estado en un buen hotel o es que estan compradas",1_1317,toallas sucias pelos creo precio 40 euros deberian dar mejor servicio tampoco creo merezca 2 estrellas creo motel carretera no pone estrellas zona andalucia nunca buen compradas
…,1_1317,
No recomendado,1_1318,no recomendado
"Llegamos y antes de entrar en el hotel ya vimos que no nos iba a gustar, ya dentro vimos la habitación y la gente con la que íbamos a medio convivir y no nos convenció nada, no vimos mucha limpieza en la habitación, asik decidimos irnos en ese mismo instante",1_1318,llegamos entrar vimos no iba gustar dentro vimos habitacion gente ibamos medio convivir no convencio nada no vimos mucha limpieza habitacion asik decidimos irnos mismo instante
No lo recomiendo,1_1318,no recomiendo
"De lo malo, lo peor",1_1319,malo peor
Horrible,1_1319,horrible
Mala ubicación,1_1319,mala ubicacion
Limpieza escasa,1_1319,limpieza escasa
El somier de la cama roto,1_1319,somier cama roto
Tuvimos que pedir hasta en tes ocasiones que nos dieran una toalla para el baño,1_1319,pedir tes ocasiones dieran toalla bano
"Te ofrecen parking gratuito, pero cuando vas a aparcar, no hay sitio",1_1319,ofrecen parking gratuito vas aparcar no sitio
No ofrezcan un servicio que no dan,1_1319,no ofrezcan servicio no dan
PEOR QUE MALO,1_1320,peor malo
Somos dos adultos y un niño,1_1320,dos adultos nino
"Nos vendieron una HABITACIÓN FAMILIAR CON BALCÓN, AIRE ACONDICIONADO Y ZONA DE COMEDOR",1_1320,vendieron habitacion familiar balcon aire acondicionado zona comedor
"Cuando llegamos, nos encontramos una habitación pequeña, con tres camitas que cabían justas, y una pequeña ventana que daba a un patio que no tendría más de dos metros cuadrados, por donde no entraba ni el aire",1_1320,llegamos encontramos habitacion pequena tres camitas cabian justas pequena ventana daba patio no dos metros cuadrados no entraba aire
"La zona de comedor, por supuesto, inexistente",1_1320,zona comedor supuesto inexistente
"Por supuesto, no nos quedamos ni siquiera a dormir allí",1_1320,supuesto no quedamos siquiera dormir alli
Nos tuvimos que marchar a buscar otro alojamiento,1_1320,marchar buscar alojamiento
Pesimo,1_1321,pesimo
"Estuve en el hotel una noche desde que llegué no sabían no que habitaciones estaba listas, cuando nos dio la habitación era una habitación normalita",1_1321,noche llegue no sabian no habitaciones listas dio habitacion habitacion normalita
"Lo peor fue a la tarde cuando vine de la playa me fui a ducharme y había pelos de mujer en la ducha y en la pared, después en la cama había pelos en la almohada y en la cama aparte que era muy incómoda y la almohada era de relleno de esponja súper incómodo, después no pude dormir en toda la noche intente pedir una almohada y no había nadie",1_1321,peor tarde vine playa ducharme pelos mujer ducha pared despues cama pelos almohada cama aparte incomoda almohada relleno esponja super incomodo despues no pude dormir toda noche intente pedir almohada no nadie
Cuidado con las mascotas,1_1322,cuidado mascotas
Cogí una habitación en apartamentos punta umbría precisamente porque dejaban mascotas,1_1322,cogi habitacion apartamentos punta umbria precisamente dejaban mascotas
Mi sorpresa fue al llegar a recepción y querer cobrarme 70 e por la mascota,1_1322,sorpresa llegar recepcion querer cobrarme 70 mascota
Tuve que cancelar la reserva e irme,1_1322,cancelar reserva irme
Hable con la dirección del hotel y no me dieron solución ninguna,1_1322,hable direccion no dieron solucion ninguna
Estafa Total,1_1323,estafa total
"Cuando llegamos, lo primero de todo fue pagar, una vez realizado el pago, nos dijeron que por tema del Covid no nos limpiaban el apartamento, cuando las autoridades sanitarias aconsejan todo lo contrario",1_1323,llegamos primero pagar vez realizado pago dijeron tema covid no limpiaban apartamento autoridades sanitarias aconsejan contrario
También me cobraron complemento por mi perro que nunca llevé,1_1323,cobraron complemento perro nunca lleve
He reclamado y me han dicho que me peine,1_1323,reclamado dicho peine
Literalmente,1_1323,literalmente
"No vayáis, es una completa estafa",1_1323,no vayais completa estafa
Oferta Hotel,1_1324,oferta
Buen alojamiento pero atención pésima por el personal,1_1324,buen alojamiento atencion pesima personal
"Plato de gambas por reserva,hicimos 4, 8 personas y nos pusieron 2 platos y encima nos echaron la bronca por reclamar lo que  nos ofrecían",1_1324,plato gambas reservahicimos 4 8 personas pusieron 2 platos encima echaron bronca reclamar ofrecian
Trato penoso,1_1324,trato penoso
Poca profesionalidad,1_1324,poca profesionalidad
Perjudicial para la salud,1_1325,perjudicial salud
"Lo más importante es que sufrimos picaduras de chinches de cama por la noche, con diagnóstico médico",1_1325,importante sufrimos picaduras chinches cama noche diagnostico medico
Contratamos seis noches y sólo pasamos dos allí,1_1325,contratamos seis noches solo pasamos dos alli
"Pagué un total de 939 euros y sólo me devolvieron 620: es decir, me costó 320 euros aproximadamente la estancia en un apartamento infestado de chinches, en el que no podías ducharte porque no funcionaba el termo ni el grifo del agua caliente",1_1325,pague total 939 euros solo devolvieron 620 decir costo 320 euros aproximadamente estancia apartamento infestado chinches no podias ducharte no funcionaba termo grifo agua caliente
No me han proporcionado la debida hoja de reclamaciones,1_1325,no proporcionado debida hoja reclamaciones
No había instalación eléctrica con toma de tierra ni recambio de sábanas,1_1325,no instalacion electrica toma tierra recambio sabanas
"Lo anuncian como hote, pero son pisos que alquilan y no hay personal al que acudir",1_1325,anuncian hote pisos alquilan no personal acudir
Totalmente vergonzoso  que puedan ocurrir estas cosas en España,1_1325,totalmente vergonzoso puedan ocurrir cosas espana
REPUGNANTE,1_1326,repugnante
Esto no es un apartamento es un antro,1_1326,no apartamento antro
"Antiguo, sucio, maloliente",1_1326,antiguo sucio maloliente
Lleno de desperfectos y malos olores,1_1326,lleno desperfectos malos olores
"La limpieza inexistente, encimeras pegajosas, pelos por todas partes, suelo sucio",1_1326,limpieza inexistente encimeras pegajosas pelos todas partes suelo sucio
Repugnante,1_1326,repugnante
"Llegamos por la tarde noche y tuvimos que salir huyendo de allí, es insalubre",1_1326,llegamos tarde noche salir huyendo alli insalubre
No tienen vergüenza,1_1326,no verguenza
Hicimos la reserva a través de Booking,1_1326,hicimos reserva traves booking
com y en atención al cliente nos gestionaron la devolución de la reserva íntegra porque el sitio era impresentable y los dueños no querían hacerse cargo de nada,1_1326,com atencion cliente gestionaron devolucion reserva integra sitio impresentable duenos no querian hacerse cargo nada
Las fotos NO CORRESPONDEN CON LA REALIDAD,1_1326,fotos no corresponden realidad
Los propietarios se excusaron diciendo que era un error de Booking,1_1326,propietarios excusaron diciendo error booking
"com que había colgado unas fotos que no correspondían, son unos impresentables",1_1326,com colgado unas fotos no correspondian impresentables
Espero que nadie tenga que volver a pasar por lo mismo encontrándose a las 9 de la noche en un sitio REPUGNANTE con un niño pequeño y teniendo que buscar donde dormir porque el “apartamento” de Beslow es indecente,1_1326,espero nadie volver pasar mismo encontrandose 9 noche sitio repugnante nino pequeno buscar dormir apartamento beslow indecente
…,1_1326,
Un ENORME TIMO,1_1327,enorme timo
IMPRESENTABLE,1_1327,impresentable
Hemos PICADO,1_1327,picado
Alquilamos 4 días a 670 eu,1_1327,alquilamos 4 dias 670 eu
Confiamos al hacerlo en plataforma Booking,1_1327,confiamos hacerlo plataforma booking
"com, y CHASCO ENORME",1_1327,com chasco enorme
El apartamento en en Edificio Curacao Izquierda 6,1_1327,apartamento edificio curacao izquierda 6
C,1_1327,c
OJO¡¡¡¡,1_1327,ojo
UNOS TIMADORES,1_1327,timadores
IMPRESENTABLE,1_1327,impresentable
UN TIMO,1_1327,timo
Increíble que lo gestione BOOKING,1_1327,increible gestione booking
"com, ya que es viejo, fatal mantenido (sera de los 70 y desde que salió el último albañil entonces no se ha hecho nada), peor equipado, incómodo, y sin lo más básico para alquilar",1_1327,com viejo fatal mantenido 70 salio ultimo albanil entonces no hecho nada peor equipado incomodo sin basico alquilar
"La lista de defectos sería interminable: empezando por no poner ni bolsas de basura o papel higiénico, y por supuesto ni siquiera jabón de manos",1_1327,lista defectos interminable empezando no poner bolsas basura papel higienico supuesto siquiera jabon manos
"Os digo: Olor a bajantes; cerraduras que se atrancan; agua que se corta en medio de la ducha; un plato de ducha liliputiense y el agua sale hacia el water; cristales rotos; toldos de terraza no usable por oxidados y viejos -da miedo tocarlos-; colchones incomodisimos con muelles salidos; muebles viejisimos y escasos; y limpieza lo mínimo -los cristaleras del salón de casco, con manchas-; y largo etc",1_1327,digo olor bajantes cerraduras atrancan agua corta medio ducha plato ducha liliputiense agua sale hacia water cristales rotos toldos terraza no usable oxidados viejos da miedo tocarlos colchones incomodisimos muelles salidos muebles viejisimos escasos limpieza minimo cristaleras salon casco manchas largo etc
"De ahí que no mandaran fotos aunque se le pidieron varias veces, y que cobren por anticipado (echales un galgo",1_1327,ahi no mandaran fotos aunque pidieron varias veces cobren anticipado echales galgo
),1_1327,
"Se basan solo en las vistas -que si son buenas pues dependen de la Naturaleza, si dependieran de los dueños serían tambien seguro horribles- ya que todo lo demás",1_1327,basan solo vistas buenas pues dependen naturaleza dependieran duenos seguro horribles demas
DE VERGUENZA,1_1327,verguenza
HA SIDO UN TIMO Y LO ADVIERTO PARA QUE NADIE MAS CAIGA,1_1327,sido timo advierto nadie caiga
"Es Impresentable que ofrezcan un alquiler así, por no calificarlo de sinvergonzoneria",1_1327,impresentable ofrezcan alquiler asi no calificarlo sinvergonzoneria
"Insisto, es INCREIBLE que Booking",1_1327,insisto increible booking
"com lo gestione (yo los tenía como gestores de calidad y confianza, pero veo que no)",1_1327,com gestione gestores calidad confianza veo no
Sinceramente espero que este comentario ayude a que no sigan engañando a la gentes…,1_1327,sinceramente espero comentario ayude no sigan enganando gentes
"No son apartamentos, es un piso",1_1328,no apartamentos piso
"Lamentables condiciones del piso, las fotos que se muestran en el anuncio son falsas, persianas que no funcionan, ventanas que no cierran bien, se sufren picaduras de insectos, cama de matrimonio en malas condiciones",1_1328,lamentables condiciones piso fotos muestran anuncio falsas persianas no funcionan ventanas no cierran bien sufren picaduras insectos cama matrimonio malas condiciones
No lo recomiendo,1_1328,no recomiendo
REPUGNANTE,1_1329,repugnante
Esto no es un apartamento es un antro,1_1329,no apartamento antro
"Antiguo, sucio, maloliente",1_1329,antiguo sucio maloliente
Lleno de desperfectos y malos olores,1_1329,lleno desperfectos malos olores
"La limpieza inexistente, encimeras pegajosas, pelos por todas partes, suelo sucio",1_1329,limpieza inexistente encimeras pegajosas pelos todas partes suelo sucio
Repugnante,1_1329,repugnante
"Llegamos por la tarde noche y tuvimos que salir huyendo de allí, es insalubre",1_1329,llegamos tarde noche salir huyendo alli insalubre
No tienen vergüenza,1_1329,no verguenza
Hicimos la reserva a través de Booking,1_1329,hicimos reserva traves booking
com y en atención al cliente nos gestionaron la devolución de la reserva íntegra porque el sitio era impresentable y los dueños no querían hacerse cargo de nada,1_1329,com atencion cliente gestionaron devolucion reserva integra sitio impresentable duenos no querian hacerse cargo nada
Las fotos NO CORRESPONDEN CON LA REALIDAD,1_1329,fotos no corresponden realidad
Los propietarios se excusaron diciendo que era un error de Booking,1_1329,propietarios excusaron diciendo error booking
"com que había colgado unas fotos que no correspondían, son unos impresentables",1_1329,com colgado unas fotos no correspondian impresentables
Espero que nadie tenga que volver a pasar por lo mismo encontrándose a las 9 de la noche en un sitio REPUGNANTE con un niño pequeño y teniendo que buscar donde dormir porque el “apartamento” de Beslow es indecente,1_1329,espero nadie volver pasar mismo encontrandose 9 noche sitio repugnante nino pequeno buscar dormir apartamento beslow indecente
…,1_1329,
Un ENORME TIMO,1_1330,enorme timo
IMPRESENTABLE,1_1330,impresentable
Hemos PICADO,1_1330,picado
Alquilamos 4 días a 670 eu,1_1330,alquilamos 4 dias 670 eu
Confiamos al hacerlo en plataforma Booking,1_1330,confiamos hacerlo plataforma booking
"com, y CHASCO ENORME",1_1330,com chasco enorme
El apartamento en en Edificio Curacao Izquierda 6,1_1330,apartamento edificio curacao izquierda 6
C,1_1330,c
OJO¡¡¡¡,1_1330,ojo
UNOS TIMADORES,1_1330,timadores
IMPRESENTABLE,1_1330,impresentable
UN TIMO,1_1330,timo
Increíble que lo gestione BOOKING,1_1330,increible gestione booking
"com, ya que es viejo, fatal mantenido (sera de los 70 y desde que salió el último albañil entonces no se ha hecho nada), peor equipado, incómodo, y sin lo más básico para alquilar",1_1330,com viejo fatal mantenido 70 salio ultimo albanil entonces no hecho nada peor equipado incomodo sin basico alquilar
"La lista de defectos sería interminable: empezando por no poner ni bolsas de basura o papel higiénico, y por supuesto ni siquiera jabón de manos",1_1330,lista defectos interminable empezando no poner bolsas basura papel higienico supuesto siquiera jabon manos
"Os digo: Olor a bajantes; cerraduras que se atrancan; agua que se corta en medio de la ducha; un plato de ducha liliputiense y el agua sale hacia el water; cristales rotos; toldos de terraza no usable por oxidados y viejos -da miedo tocarlos-; colchones incomodisimos con muelles salidos; muebles viejisimos y escasos; y limpieza lo mínimo -los cristaleras del salón de casco, con manchas-; y largo etc",1_1330,digo olor bajantes cerraduras atrancan agua corta medio ducha plato ducha liliputiense agua sale hacia water cristales rotos toldos terraza no usable oxidados viejos da miedo tocarlos colchones incomodisimos muelles salidos muebles viejisimos escasos limpieza minimo cristaleras salon casco manchas largo etc
"De ahí que no mandaran fotos aunque se le pidieron varias veces, y que cobren por anticipado (echales un galgo",1_1330,ahi no mandaran fotos aunque pidieron varias veces cobren anticipado echales galgo
),1_1330,
"Se basan solo en las vistas -que si son buenas pues dependen de la Naturaleza, si dependieran de los dueños serían tambien seguro horribles- ya que todo lo demás",1_1330,basan solo vistas buenas pues dependen naturaleza dependieran duenos seguro horribles demas
DE VERGUENZA,1_1330,verguenza
HA SIDO UN TIMO Y LO ADVIERTO PARA QUE NADIE MAS CAIGA,1_1330,sido timo advierto nadie caiga
"Es Impresentable que ofrezcan un alquiler así, por no calificarlo de sinvergonzoneria",1_1330,impresentable ofrezcan alquiler asi no calificarlo sinvergonzoneria
"Insisto, es INCREIBLE que Booking",1_1330,insisto increible booking
"com lo gestione (yo los tenía como gestores de calidad y confianza, pero veo que no)",1_1330,com gestione gestores calidad confianza veo no
Sinceramente espero que este comentario ayude a que no sigan engañando a la gentes…,1_1330,sinceramente espero comentario ayude no sigan enganando gentes
"No son apartamentos, es un piso",1_1331,no apartamentos piso
"Lamentables condiciones del piso, las fotos que se muestran en el anuncio son falsas, persianas que no funcionan, ventanas que no cierran bien, se sufren picaduras de insectos, cama de matrimonio en malas condiciones",1_1331,lamentables condiciones piso fotos muestran anuncio falsas persianas no funcionan ventanas no cierran bien sufren picaduras insectos cama matrimonio malas condiciones
No lo recomiendo,1_1331,no recomiendo
REPUGNANTE,1_1332,repugnante
Esto no es un apartamento es un antro,1_1332,no apartamento antro
"Antiguo, sucio, maloliente",1_1332,antiguo sucio maloliente
Lleno de desperfectos y malos olores,1_1332,lleno desperfectos malos olores
"La limpieza inexistente, encimeras pegajosas, pelos por todas partes, suelo sucio",1_1332,limpieza inexistente encimeras pegajosas pelos todas partes suelo sucio
Repugnante,1_1332,repugnante
"Llegamos por la tarde noche y tuvimos que salir huyendo de allí, es insalubre",1_1332,llegamos tarde noche salir huyendo alli insalubre
No tienen vergüenza,1_1332,no verguenza
Hicimos la reserva a través de Booking,1_1332,hicimos reserva traves booking
com y en atención al cliente nos gestionaron la devolución de la reserva íntegra porque el sitio era impresentable y los dueños no querían hacerse cargo de nada,1_1332,com atencion cliente gestionaron devolucion reserva integra sitio impresentable duenos no querian hacerse cargo nada
Las fotos NO CORRESPONDEN CON LA REALIDAD,1_1332,fotos no corresponden realidad
Los propietarios se excusaron diciendo que era un error de Booking,1_1332,propietarios excusaron diciendo error booking
"com que había colgado unas fotos que no correspondían, son unos impresentables",1_1332,com colgado unas fotos no correspondian impresentables
Espero que nadie tenga que volver a pasar por lo mismo encontrándose a las 9 de la noche en un sitio REPUGNANTE con un niño pequeño y teniendo que buscar donde dormir porque el “apartamento” de Beslow es indecente,1_1332,espero nadie volver pasar mismo encontrandose 9 noche sitio repugnante nino pequeno buscar dormir apartamento beslow indecente
…,1_1332,
Un ENORME TIMO,1_1333,enorme timo
IMPRESENTABLE,1_1333,impresentable
Hemos PICADO,1_1333,picado
Alquilamos 4 días a 670 eu,1_1333,alquilamos 4 dias 670 eu
Confiamos al hacerlo en plataforma Booking,1_1333,confiamos hacerlo plataforma booking
"com, y CHASCO ENORME",1_1333,com chasco enorme
El apartamento en en Edificio Curacao Izquierda 6,1_1333,apartamento edificio curacao izquierda 6
C,1_1333,c
OJO¡¡¡¡,1_1333,ojo
UNOS TIMADORES,1_1333,timadores
IMPRESENTABLE,1_1333,impresentable
UN TIMO,1_1333,timo
Increíble que lo gestione BOOKING,1_1333,increible gestione booking
"com, ya que es viejo, fatal mantenido (sera de los 70 y desde que salió el último albañil entonces no se ha hecho nada), peor equipado, incómodo, y sin lo más básico para alquilar",1_1333,com viejo fatal mantenido 70 salio ultimo albanil entonces no hecho nada peor equipado incomodo sin basico alquilar
"La lista de defectos sería interminable: empezando por no poner ni bolsas de basura o papel higiénico, y por supuesto ni siquiera jabón de manos",1_1333,lista defectos interminable empezando no poner bolsas basura papel higienico supuesto siquiera jabon manos
"Os digo: Olor a bajantes; cerraduras que se atrancan; agua que se corta en medio de la ducha; un plato de ducha liliputiense y el agua sale hacia el water; cristales rotos; toldos de terraza no usable por oxidados y viejos -da miedo tocarlos-; colchones incomodisimos con muelles salidos; muebles viejisimos y escasos; y limpieza lo mínimo -los cristaleras del salón de casco, con manchas-; y largo etc",1_1333,digo olor bajantes cerraduras atrancan agua corta medio ducha plato ducha liliputiense agua sale hacia water cristales rotos toldos terraza no usable oxidados viejos da miedo tocarlos colchones incomodisimos muelles salidos muebles viejisimos escasos limpieza minimo cristaleras salon casco manchas largo etc
"De ahí que no mandaran fotos aunque se le pidieron varias veces, y que cobren por anticipado (echales un galgo",1_1333,ahi no mandaran fotos aunque pidieron varias veces cobren anticipado echales galgo
),1_1333,
"Se basan solo en las vistas -que si son buenas pues dependen de la Naturaleza, si dependieran de los dueños serían tambien seguro horribles- ya que todo lo demás",1_1333,basan solo vistas buenas pues dependen naturaleza dependieran duenos seguro horribles demas
DE VERGUENZA,1_1333,verguenza
HA SIDO UN TIMO Y LO ADVIERTO PARA QUE NADIE MAS CAIGA,1_1333,sido timo advierto nadie caiga
"Es Impresentable que ofrezcan un alquiler así, por no calificarlo de sinvergonzoneria",1_1333,impresentable ofrezcan alquiler asi no calificarlo sinvergonzoneria
"Insisto, es INCREIBLE que Booking",1_1333,insisto increible booking
"com lo gestione (yo los tenía como gestores de calidad y confianza, pero veo que no)",1_1333,com gestione gestores calidad confianza veo no
Sinceramente espero que este comentario ayude a que no sigan engañando a la gentes…,1_1333,sinceramente espero comentario ayude no sigan enganando gentes
"No son apartamentos, es un piso",1_1334,no apartamentos piso
"Lamentables condiciones del piso, las fotos que se muestran en el anuncio son falsas, persianas que no funcionan, ventanas que no cierran bien, se sufren picaduras de insectos, cama de matrimonio en malas condiciones",1_1334,lamentables condiciones piso fotos muestran anuncio falsas persianas no funcionan ventanas no cierran bien sufren picaduras insectos cama matrimonio malas condiciones
No lo recomiendo,1_1334,no recomiendo
Decepcionante,1_1335,decepcionante
"Nos alojamos mi pareja y yo, y todo en general fue una auténtica decepción",1_1335,alojamos pareja general autentica decepcion
"En primer lugar, te lo venden como apartamento y no dejan de ser unas simples habitaciones, por cierto, nos dieron una habitación interior con una ventana al pasillo la cual por intimidad tiene que estar completamente cerrada",1_1335,primer lugar venden apartamento no dejan ser unas simples habitaciones cierto dieron habitacion interior ventana pasillo intimidad completamente cerrada
"En segundo lugar la habitación se encontraba con una notable falta de higiene incluso llegamos a quitar pelos del baño, entiendo que se admitan mascotas, ya que soy a ante de ellas, por este motivo la limpieza e igiene debe ser más exhaustiva",1_1335,segundo lugar habitacion encontraba notable falta higiene incluso llegamos quitar pelos bano entiendo admitan mascotas motivo limpieza igiene debe ser exhaustiva
"En tercer y último lugar no pudimos dormir debido al ruido que provenía de otra habitación, avisamos a recepción y no nos dieron ninguna solución el ruido continuo durante toda la noche sin duda no volveremos",1_1335,tercer ultimo lugar no pudimos dormir debido ruido provenia habitacion avisamos recepcion no dieron ninguna solucion ruido continuo toda noche sin duda no volveremos
Muy mejorable en todos los aspectos,1_1336,mejorable aspectos
"Nos alojamos en una habitación que bueno, podría ser un apartamento pero no tenia ni salón, la terraza bastante pobre lo único por decir algo bueno era el mar que se veía desde la terraza, la cocina pequeña y sucia los azulejos salpicados de comida que se ve que a las limpiadoras no las mandan mas que hacer la cama que por cierto las sabanas pequeñas no cuadraban para nada con el tamaño del colchon y viejas por no decir que la cama er un rincón y bastante pequeña también",1_1336,alojamos habitacion bueno podria ser apartamento no salon terraza bastante pobre unico decir bueno mar veia terraza cocina pequena sucia azulejos salpicados comida ve limpiadoras no mandan hacer cama cierto sabanas pequenas no cuadraban nada tamano colchon viejas no decir cama er rincon bastante pequena
"un armario inexistente con 3 perchas cutres y una estantería por no tener no tenia ni mesillas a los laterales podéis imaginaroa el tamaño de la misma, la persiana entra luz y vieja",1_1336,armario inexistente 3 perchas cutres estanteria no tener no mesillas laterales podeis imaginaroa tamano misma persiana entra luz vieja
no puedo dar una opinión buena creo que es una estafa pagar lo que hemos pagado por una cama cutre y dos fogones en una sala a la…,1_1336,no puedo dar opinion buena creo estafa pagar pagado cama cutre dos fogones sala
Que no os engañen,1_1337,no enganen
Lo primero que no es un apartamento,1_1337,primero no apartamento
"Es una habitación pequeña con una pared de azulejos la cual supuestamente  es la cocina,  e imaginaros eso sin extractor de humo",1_1337,habitacion pequena pared azulejos supuestamente cocina imaginaros sin extractor humo
"Los armarios brillan por su ausencia, mas que nada porque no tiene",1_1337,armarios brillan ausencia nada no
No se como se atreven a ofertar este tipo de habitaciones y menos que te la cobren a 90€,1_1337,no atreven ofertar tipo habitaciones menos cobren 90
Las fotos no se corresponden al apartamento,1_1337,fotos no corresponden apartamento
Todo muy cutre,1_1337,cutre
No se lo recomiendo a nadie,1_1337,no recomiendo nadie
No arroz?,1_1338,no arroz
Estoy en este momento huésped del hotel/restaurante y acabo preguntar un arroz,1_1338,momento huesped restaurante acabo preguntar arroz
No me parece una petición imposible pero el camerero me contestó que no es plato que se puede hacer porque sirve demasiado tiempo,1_1338,no parece peticion imposible camerero contesto no plato puede hacer sirve demasiado tiempo
Ahora me pregunto cómo un restaurante en hotel con 4 estrellas pueda contestar asi a un cliente,1_1338,ahora pregunto restaurante 4 estrellas pueda contestar asi cliente
Pensé en un principio a una broma o un chiste malo del camerero hasta que entendí que era de verdad,1_1338,pense principio broma chiste malo camerero entendi verdad
En muchos años de viajes por el mundo y por la misma España nunca me pasó algo así,1_1338,anos viajes mundo misma espana nunca paso asi
"Creo es una vergüenza todo esto y también el problema de la cama, pedí matrimoniales y me dieron doble diciendo que no tienen otra",1_1338,creo verguenza problema cama pedi matrimoniales dieron doble diciendo no
Giuseppe Gulli,1_1338,giuseppe gulli
Mala experiencia,1_1339,mala experiencia
