text,review_index,text_processed
"El servicio de todo incluido es verdad que es un poco cutre en el sentido de que las meriendas son simplemente bocadillos pequeños de mortadela, queso, paté o chorizo, también hay nuggets y palitos de pescado, pero eso todos los dias",1991,servicio incluido verdad cutre meriendas simplemente bocadillos pequenos mortadela queso pate chorizo nuggets palitos pescado dias
Y es verdad que en la cafetería hay un solo camarero y hay momentos en los que está un poco desbordado,1991,verdad cafeteria solo camarero momentos desbordado
"En general, el hotel bien",1991,general bien
Buen precio en relación al servicio,1991,buen precio relacion servicio
"PD: La playa del Toyo es una castaña; hay muchísimas piedras aunque el agua está limpia, eso sí",1991,pd playa toyo castana muchisimas piedras aunque agua limpia
"Y está bien equipada con duchas, etc",1991,bien equipada duchas etc
CALIDAD - PRECIO BUENA,1992,calidad precio buena
"Hola hace pocos días que he vuelto del hotel, y la verdad que es que hay gente que le gusta quejarse",1992,hola hace pocos dias vuelto verdad gente gusta quejarse
", porque por lo que se paga en ese hotel quieren uno de 1",1992,paga quieren 1
"000 € / por persona, nosotros hemos estado 1 semana y hemos menos de ese dinero por los 3Recepción buena, la comida también no se repiten para nada cada mediodia y cada noche diferente menú, el bar de la piscina normal siempre están los sandwich, bollitos, pero varían en la fritanga que dicen",1992,000 persona 1 semana menos dinero 3recepcion buena comida no repiten nada cada mediodia cada noche diferente menu bar piscina normal siempre sandwich bollitos varian fritanga dicen
"ponían tarde sí tarde no churros (pero la gente es por demás y cuando sacaban los churros el 1º que estaba esperando se llevaba todos cuando a lo mejor ni se los comían (eso es avaricia), para mi la limpieza buena, porque los cochinos son la gente que van dejando vasos y cigarros por el suelo cuando tienes bastantes papeleras cerca de las hamacas, las habitaciones amplias con sofá (que se hace cama matrimonio y su mesa) terraza con mesa y sillasPara las comidas y cenas, no he tenido que esperar colas, si va todo el mundo a la misma hora es normal que pase, yo a las 21",1992,ponian tarde tarde no churros gente demas sacaban churros 1o esperando llevaba mejor comian avaricia limpieza buena cochinos gente van dejando vasos cigarros suelo bastantes papeleras cerca hamacas habitaciones amplias sofa hace cama matrimonio mesa terraza mesa sillaspara comidas cenas no esperar colas va mundo misma hora normal pase 21
"00 ya estaba cenando y así luego la nena podía estar en la minidisco, y a la hora de comer pues a las 13",1992,00 cenando asi luego nena podia minidisco hora comer pues 13
30 no como todos a las 14,1992,30 no 14
"30, hay que saber controlar como funciona todoPor las tardes tienes el miniclub que se llevan a los niños y tu te puedes quedar perfectamente descansando en la piscina o tu habitación ya que si hay algún problema o se pone a llorar el niño te llaman por teléfonoLas colas para la bebida se forman por la noche, si no eres muy bebedor ese problema no lo tienes, pero mi marido y yo lo que haciamos era coger 3 bebidas cada uno cada vez que ibamos y estabamos hasta las 00",1992,30 saber controlar funciona todopor tardes miniclub llevan ninos puedes quedar perfectamente descansando piscina habitacion algun problema pone llorar nino llaman telefonolas colas bebida forman noche no bebedor problema no marido haciamos coger 3 bebidas cada cada vez ibamos 00
30 en la terrza (hay gente que no sabe organizarse) sí que es verdad que a partir de las 23,1992,30 terrza gente no sabe organizarse verdad partir 23
"30 no sirven nada, entonces puedes irte al chiringuito que hay al ladoJOSE EL ANIMADOR ¡¡¡¡GENIAL!!!! hace batuka, zumba, aquagym",1992,30 no sirven nada entonces puedes irte chiringuito ladojose animador genial hace batuka zumba aquagym
"y todas las noches hay un ESPECTACTULO DIFERENTE (loros, aves rapaces, juegos con los clientes",1992,todas noches espectactulo diferente loros aves rapaces juegos clientes
etc,1992,etc
") vamos que te ries un rato y pasas un rato agradable)He estado en bastantes hoteles de 4* y todos muy bien, más caros que este y sin todo incluido, excepto en el caribe pero también pagas más",1992,vamos ries rato pasas rato agradablehe bastantes hoteles 4 bien caros sin incluido excepto caribe pagas
NOSOTROS HEMOS VENIDO MUY CONTENTOS Y LA NENA QUE TIENE 3 AÑOS NO QUERIA IRSE DE ALLÍGRACIAS!!!,1992,venido contentos nena 3 anos no queria irse alligracias
Un cuatro estrella como los cuatro canales de t,1993,cuatro estrella cuatro canales t
v,1993,v
"Hola, somos una familia d malaga k stamos pasando el finde aki",1993,hola familia d malaga k stamos pasando finde aki
"En la entrada todo perfecto, pero la hab",1993,entrada perfecto hab
Bueno es amplia y bonita pero d limpieza regular,1993,bueno amplia bonita d limpieza regular
la piscina bien grande,1993,piscina bien grande
"D la animación aún no nos ha dado muxo tiempo, pero me temo k no hay muxo k elegir",1993,d animacion aun no dado muxo tiempo temo k no muxo k elegir
"La komida x ahora bien, las bebidas todas d makinas, todas!!El personal muy kemado!!La tele sin kanales y stá todo dsierto",1993,komida x ahora bien bebidas todas d makinas todasel personal kemadola tele sin kanales sta dsierto
Vamos k para dskansar es propio!!UNA VEZ Y NO MAS!!,1993,vamos k dskansar propiouna vez no
Corriente,1994,corriente
El hotel esta bien en general,1994,bien general
Lo único es q hay muy poco personal trabajando para tanta afluencia de público,1994,unico q personal trabajando tanta afluencia publico
la comida durante mi estancia buena,1994,comida estancia buena
las colas eran inmensa para todo,1994,colas inmensa
con decir q despues de cenar viendo el espectáculo te daba tiempo pedir una copa nada más,1994,decir q despues cenar viendo espectaculo daba tiempo pedir copa nada
la merienda había q coger el truco para pillar algo q no fuera bollito con queso resfregado,1994,merienda q coger truco pillar q no bollito queso resfregado
no vuelvo a repetir,1994,no vuelvo repetir
Falta personal,1995,falta personal
"El hotel no está tan mal, el problema es que faltan muchas personas trabajando y las marcas de las bebidas y helados son de lo peor",1995,no tan mal problema faltan muchas personas trabajando marcas bebidas helados peor
"No hay minibar, la tv es muy antigua y se ven pocos canales",1995,no minibar tv antigua ven pocos canales
Pero por el precio no puedes pedir mucho más,1995,precio no puedes pedir
No mereroce 4* pero tampoco algunas críticas,1996,no mereroce 4 tampoco criticas
Estuvimos en este hotel durante el mes de agosto y lo elegimos porque vimos una oferta bastante buena,1996,mes agosto elegimos vimos oferta bastante buena
Después de leer las criticas íbamos con un poco de miedo y la verdad es que todos los que fuimos coincidimos en que tampoco es para tanto,1996,despues leer criticas ibamos miedo verdad coincidimos tampoco
Intentare ir paso por paso:A nuestra llegada nos trataron muy bien en la recepción,1996,intentare ir paso pasoa llegada trataron bien recepcion
La habitación nos la dieron nada más llegar a pesar de que el hotel estaba completo durante ese periodo,1996,habitacion dieron nada llegar pesar completo periodo
"Otros amigos, que llegaron un poco mas tarde, tuvieron que esperar pero no mas de 15 minutos",1996,amigos llegaron tarde esperar no 15 minutos
El portal de viajes no había pasado al hotel la solicitud de una cuna y nos habían preparado una cama supletoria pero en cuanto se lo dije dieron la orden de que lo cambiasen y lo hicieron muy rápido,1996,portal viajes no pasado solicitud cuna preparado cama supletoria cuanto dije dieron orden cambiasen hicieron rapido
"Te dan unos folios con normas en los que te marcan un turno para las comidas que te aconsejan que respetes para evitar las colas, aglomeraciones, esperas indeseadas, etc; máxime sabiendo que el hotel esta completo",1996,dan folios normas marcan turno comidas aconsejan respetes evitar colas aglomeraciones esperas indeseadas etc maxime sabiendo completo
"A nosotros nos dieron una habitación que la terraza estaba en el jardín, es decir, con acceso directo a la piscina",1996,dieron habitacion terraza jardin decir acceso directo piscina
Las habitaciones son grandes y tienen todo lo que se puede necesitar y en mi opinión son acordes a la categoría del hotel,1996,habitaciones grandes puede necesitar opinion acordes categoria
"El estado de limpieza de la habitación tenia algunas deficiencias: las cortinas un poco manchadas, la funda del sillón/cama supletoria estaba llena de manchas, en el baño quedaban algunas cosas de los anteriores…",1996,limpieza habitacion deficiencias cortinas manchadas funda sillon cama supletoria llena manchas bano quedaban cosas anteriores
pero tampoco era alarmante,1996,tampoco alarmante
Creo que en general al hotel se le nota que es un hotel para familias con niños y por lo tanto esta bastante castigado para el tiempo que tiene,1996,creo general nota familias ninos bastante castigado tiempo
Nosotros no utilizamos la cama supletoria pero nuestros amigos comentaron que el colchón era bastante malo,1996,no utilizamos cama supletoria amigos comentaron colchon bastante malo
Las habitaciones de las plantas superiores tienen terrazas muy amplias pero la verdad es que a nosotros nos fue muy útil que la habitación diese a la piscina porque teníamos todo a mano,1996,habitaciones plantas superiores terrazas amplias verdad util habitacion diese piscina mano
El comedor es muy grande pero aun así creo que se queda un poco pequeño cuando el hotel esta completo,1996,comedor grande aun asi creo queda pequeno completo
Creo que este servicio no esta a la altura de un hotel de su categoría,1996,creo servicio no altura categoria
"Lo primero es que las mesas están montadas con manteles de papel iguales que los de un restaurante de menú a 6 euros, con servilletas de papel, vasos de plástico y unas copas de 20 cl que como vayas con un poco de sed tienes que dar mas viajes que la sepulvedana",1996,primero mesas montadas manteles papel iguales restaurante menu 6 euros servilletas papel vasos plastico unas copas 20 cl vayas sed dar viajes sepulvedana
"Todas las comidas son buffet libre y por lo tanto tienes que servirte tu mismo, incluyendo las bebidas",1996,todas comidas buffet libre servirte mismo incluyendo bebidas
Desayuno: Nosotros coincidimos en que el desayuno estaba bien,1996,desayuno coincidimos desayuno bien
"Había casi de todo: fiambres, cereales, tostadas, yogurt, fruta, bacón, huevos revueltos, huevos fritos, tomates asados, salchichas, huevos cocidos, etc",1996,casi fiambres cereales tostadas yogurt fruta bacon huevos revueltos huevos fritos tomates asados salchichas huevos cocidos etc
Siempre había alguien en le plancha por si querías que te preparasen una tortilla francesa o que te calentasen algo,1996,siempre alguien plancha querias preparasen tortilla francesa calentasen
"Para mi lo peor era el café, los zumos y la bollería",1996,peor cafe zumos bolleria
"El café era de maquina y no estaba nada bueno y solo se arreglaba un poco si le echabas leche normal en vez de la de la maquina, los zumos eran de polvos de los malos y la bollería era muy escasa e industrial (Martínez)",1996,cafe maquina no nada bueno solo arreglaba echabas leche normal vez maquina zumos polvos malos bolleria escasa industrial martinez
Si querías evitar las aglomeraciones era mejor ir antes de las 9,1996,querias evitar aglomeraciones mejor ir 9
30,1996,30
"Comida: A nosotros nos pareció que, a no ser que seas muy especialito, tienes suficiente variedad como para poder comer",1996,comida parecio no ser especialito suficiente variedad poder comer
"Hay un buffet de ensaladas con algunas preparadas y otro sitio con los ingredientes para que te las prepares tú, luego hay una zona en la que tienes comida caliente y donde había al menos una carne y un pescado cocinado con salsa, algún tipo de pasta, algo de verduras cocinadas y otros días algún guiso (garbanzos, etc)",1996,buffet ensaladas preparadas sitio ingredientes prepares luego zona comida caliente menos carne pescado cocinado salsa algun tipo pasta verduras cocinadas dias algun guiso garbanzos etc
"En medio había una plancha en la que no paraban de hacer la carne (pinchos, ternera, lomo, pollo) y el pescado (atún, merluza) que tocase ese día y que podía variar a lo largo de la comida",1996,medio plancha no paraban hacer carne pinchos ternera lomo pollo pescado atun merluza tocase dia podia variar largo comida
Nosotros aprovechamos para comer pescado que solía estar bastante bueno,1996,aprovechamos comer pescado solia bastante bueno
"Después había una zona con comida para los niños: patatas fritas; croquetas, pizza, salchichas; etc y al final de la línea había una mesa en la que siempre había alguna sopa o crema de verduras y donde también solía haber arroz (paella, negro)",1996,despues zona comida ninos patatas fritas croquetas pizza salchichas etc final linea mesa siempre alguna sopa crema verduras solia haber arroz paella negro
"De postre siempre había yogures (danone), tarrinas de helado (frigo), melón o sandia cortado en rodajas y otros tipos de fruta pero que eran un poco escasas",1996,postre siempre yogures danone tarrinas helado frigo melon sandia cortado rodajas tipos fruta escasas
"La cena era del estilo de la comida pero el problema es que como todos los clientes del hotel son españoles, todo el mundo iba a cenar a la misma hora y se notaba que se formaba algo más de gentío",1996,cena estilo comida problema clientes espanoles mundo iba cenar misma hora notaba formaba gentio
"De todos modos yo no vi a nadie llorando, ni que se quedase sin comer ni que llevase allí 2 anos esperando, además, quien no ha esperado mas de lo debido en un restaurante en el que ha pagado 40 euros por cabeza? Eso si, como estaba lleno de niños, el ruido en el comedor era ensordecedor y todavía no me explico como mi niño podía dormir allí",1996,modos no vi nadie llorando quedase sin comer llevase alli 2 anos esperando ademas no esperado debido restaurante pagado 40 euros cabeza lleno ninos ruido comedor ensordecedor todavia no explico nino podia dormir alli
"Además era impresionante ver como la gente se llenaba platos hasta arriba que luego dejaba en la mesa sin tocar Servicio de bar: Hay 2 bares, uno que esta en uno de los halls del hotel y otro (que llaman chiringuito) que esta al lado de la piscina pequeña",1996,ademas impresionante ver gente llenaba platos arriba luego dejaba mesa sin tocar servicio bar 2 bares halls llaman chiringuito lado piscina pequena
El primero esta abierto durante todo el día y el segundo solo abre cuando el comedor esta cerrado,1996,primero abierto dia segundo solo abre comedor cerrado
"Como ya habréis leído en otros comentarios, las bebidas alcohólicas no son de primeras marcas y si quieres marcas tienes que pagar un suplemento que ronda los 2",1996,leido comentarios bebidas alcoholicas no primeras marcas quieres marcas pagar suplemento ronda 2
5 euros,1996,5 euros
El café del todo incluido te lo tienes que servir tu en una maquina igual que la del desayuno y si quieres un café en condiciones tienes que pagar un pequeño suplemento,1996,cafe incluido servir maquina igual desayuno quieres cafe condiciones pagar pequeno suplemento
"A pesar de que en las horas punta había 3 camareros y cada persona solo puede pedir 3 consumiciones, en la barra de la cafetería se suelen formar colas",1996,pesar horas punta 3 camareros cada persona solo puede pedir 3 consumiciones barra cafeteria suelen formar colas
"Puede ser que te toque esperar 5 o 10 minutillos, pero la gente hacia cola muy ordenadamente y eso ayudaba a que fuese más fluido",1996,puede ser toque esperar 5 10 minutillos gente hacia cola ordenadamente ayudaba fluido
"Eso si, a alguno le pasó que después de estar en la cola no le sirvieron porque era la hora de cerrar",1996,alguno paso despues cola no sirvieron hora cerrar
En el chiringuito no suele haber problemas para pedir y cuando esta abierto la gente se reparte y es todo mucho mas rápido,1996,chiringuito no suele haber problemas pedir abierto gente reparte rapido
Aquí suelen tener algo de comida pero creo que con poco acierto,1996,aqui suelen tener comida creo acierto
"Normalmente son frituras: nuggets, buñuelos, calamares, pero ninguno estaba demasiado bueno",1996,normalmente frituras nuggets bunuelos calamares ninguno demasiado bueno
También solían tener sándwich de queso untado para los peques y algo de bollería del mismo tipo que la del desayuno,1996,solian tener sandwich queso untado peques bolleria mismo tipo desayuno
Sinceramente creo que este punto lo podrían mejorar con muy poquito esfuerzo,1996,sinceramente creo punto podrian mejorar poquito esfuerzo
"Ni que decir tiene que aquí tienes que ir tu a pedirlo todo, no esperéis camareros que lleven las cosas a la tumbona",1996,decir aqui ir pedirlo no espereis camareros lleven cosas tumbona
Instalaciones: Las piscinas están bien pero creo que deberían tener alguna zona más bajita para los peques,1996,instalaciones piscinas bien creo deberian tener alguna zona bajita peques
"A nosotros nos pareció que había pocas sombras en la zona de las piscinas, sobre todo siendo un hotel al que van tantos niños",1996,parecio pocas sombras zona piscinas siendo van tantos ninos
Hay sombrillas pero creemos que en los días de calor no son suficientes y deberían tener alguna zona con toldo o algo así,1996,sombrillas creemos dias calor no suficientes deberian tener alguna zona toldo asi
Las hamacas están bastante mal cuidadas y llenas de cagadas de pájaro,1996,hamacas bastante mal cuidadas llenas cagadas pajaro
Lo mismo sucede con el césped que estaba en muy mal estado y lleno de colillas y porquerías varias,1996,mismo sucede cesped mal lleno colillas porquerias varias
Solo hay wifi en el hall de recepción y yo creo que en los tiempos que corren ese es un servicio obligatorio en cualquier hotel que se precie,1996,solo wifi hall recepcion creo tiempos corren servicio obligatorio cualquier precie
La animación es buena y los chavales se lo curraban bastante a pesar de que me dio la impresión de que no contaban con demasiado medios,1996,animacion buena chavales curraban bastante pesar dio impresion no contaban demasiado medios
La playa esta a 10 minutos del hotel pero no es buena,1996,playa 10 minutos no buena
El paseo marítimo esta bien para dar un paseo por la noche y hay una zona de bares y restaurantes que esta bien para ir a tomar algo cuando cierran el bar del hotel,1996,paseo maritimo bien dar paseo noche zona bares restaurantes bien ir tomar cierran bar
Conclusión: El hotel se puede mejorar pero por los precios que nosotros pagamos es más que aceptable,1996,conclusion puede mejorar precios pagamos aceptable
Creo que coincidimos en que se le podía dar un 7,1996,creo coincidimos podia dar 7
5,1996,5
Con una oferta similar no dudaría en repetir porque os puedo asegurar que me he llevado peores sorpresas en mejores sitios,1996,oferta similar no dudaria repetir puedo asegurar llevado peores sorpresas mejores sitios
No te olvides de votar si esta crítica te ha sido de ayuda,1996,no olvides votar critica sido ayuda
"El lugar perfecto, lo demás no tanto",1997,lugar perfecto demas no
Elegimos este hotel por su belleza y situación y desde luego ambas cumplieron nuestras expectativas,1997,elegimos belleza situacion luego ambas cumplieron expectativas
"Es un hotel bellísimo en el que uno puede imaginarse viviendo etapas emocionantes de la historia, Además, su situación, en pleno centro histórico, te permite llegar andando a los lugares más importantes de la ciudad",1997,bellisimo puede imaginarse viviendo etapas emocionantes historia ademas situacion pleno centro historico permite llegar andando lugares importantes ciudad
Pero ahí acaban los halagos,1997,ahi acaban halagos
"Para ser un 5 estrellas GL, se percibe una gran falta de detalles",1997,ser 5 estrellas gl percibe gran falta detalles
"El primero de ellos es el hecho de que, en estas fechas, aún cobren por utilizar el wifi en las habitaciones y, ojo, no es un precio testimonial, sino nada más y nada menos que 30 euros al día",1997,primero hecho fechas aun cobren utilizar wifi habitaciones ojo no precio testimonial sino nada nada menos 30 euros dia
"Nos alojamos en una suite, que creo que ya tiene un precio bastante alto, como para que se cobre también por internet",1997,alojamos suite creo precio bastante alto cobre internet
"Por otro lado, el baño es precioso y amplio, pero es un ""todo en uno"", es decir, el inododro no queda separado del resto y, además, solo hay bañera con ducha y no ambas por separado",1997,lado bano precioso amplio decir inododro no queda separado resto ademas solo banera ducha no ambas separado
Creo que en este tipo de establecimientos estos requisitos deberían ser indispensables y más aún sabiendo que fue remodelado no hace ni un año,1997,creo tipo establecimientos requisitos deberian ser indispensables aun sabiendo remodelado no hace ano
"Finalmente, la comida del Restaurante San Fernando, es escasa, demasiado cara y para mi gusto nada de otro mundo",1997,finalmente comida restaurante san fernando escasa demasiado cara gusto nada mundo
Lo cual incluye también el desayuno que no es de la calidad que cabría esperar de un lugar así,1997,incluye desayuno no calidad cabria esperar lugar asi
Ni siquiera el zumo de naranja es natural,1997,siquiera zumo naranja natural
"El servicio es bastante amable y simpático, pero tampoco nada destacable",1997,servicio bastante amable simpatico tampoco nada destacable
"En definitiva, creo que lo bueno de este lugar no tapa el resto de defectos",1997,definitiva creo bueno lugar no tapa resto defectos
Estoy segura de que dentro de la oferta hotelera sevillana existen mejores opciones,1997,segura dentro oferta hotelera sevillana existen mejores opciones
Gran Lujo poca calidad de servicio,1998,gran lujo poca calidad servicio
Nuestra estancia fue durante la noche vieja de este año 2012,1998,estancia noche vieja ano 2012
Contratamos una habitación gran lujo con cena y cotillón de nochevieja,1998,contratamos habitacion gran lujo cena cotillon nochevieja
"El hotel corresponde a un marco incomparable, el palecete es fantástico ubicado en el centro de Sevilla",1998,corresponde marco incomparable palecete fantastico ubicado centro sevilla
Sí bien nuestra experiencia no ha sido buena ya que lo bueno de este hotel se queda en la maravilla del edificio y en la excelente ubicación,1998,bien experiencia no sido buena bueno queda maravilla edificio excelente ubicacion
"La habitación no se correspondía con una gran lujo, era pequeña y son vistas",1998,habitacion no correspondia gran lujo pequena vistas
Pedimos un cambio y nos ofrecieron una habitación de inferior categoría en la planta baja,1998,pedimos cambio ofrecieron habitacion inferior categoria planta baja
Por otro lado la calefacción no funcionaba al parecer según una de las camareras de la planta,1998,lado calefaccion no funcionaba parecer segun camareras planta
la calefacción de la habitación,1998,calefaccion habitacion
126 ( que era la nuestra) llevaba un par de semanas sin funcionar,1998,126 llevaba par semanas sin funcionar
Nos enviaron a la persona de mantenimiento en tres ocasiones sin embargo seguía sín funcionar,1998,enviaron persona mantenimiento tres ocasiones sin embargo seguia sin funcionar
"Pedimos un cambio de habitación y no nos dieron respuesta, hasta pasadas varias horas",1998,pedimos cambio habitacion no dieron respuesta pasadas varias horas
La opción q volvían a proponernos era la habitación de menor categoría en la planta baja,1998,opcion q volvian proponernos habitacion menor categoria planta baja
Al final pedimos un radiador suplementario y quedamos que nos buscarían una opción de habitación equivalente a la nuestra donde sí funcionara todo correctamente,1998,final pedimos radiador suplementario quedamos buscarian opcion habitacion equivalente funcionara correctamente
Nunca más se volvieron a poner en contacto con nosotros,1998,nunca volvieron poner contacto
"Las colas en recepción eran constantes, el servicio lento y poco proactivoEn definitiva, la relación calidad/precio no existe",1998,colas recepcion constantes servicio lento proactivoen definitiva relacion calidad precio no existe
Pagas mucho por estar en un bonito palacio sin más,1998,pagas bonito palacio sin
No volveré a ese hotel nunca más,1998,no volvere nunca
HOTEL AGRADABLE,1999,agradable
"Nos hospedamos en una habitación interior, tranquila, pero muy oscura",1999,hospedamos habitacion interior tranquila oscura
"El baño era ok, lo malo era que no tenía ni secador de pelo",1999,bano ok malo no secador pelo
"La atención muy buena, hay una recepcionista estadounidense muy correcto, y Carmen que está por las mañanas es muy servicial y cortés",1999,atencion buena recepcionista estadounidense correcto carmen mananas servicial cortes
"El desayuno está Ok, variedad un 5 y calidad un 9",1999,desayuno ok variedad 5 calidad 9
"Lo único que sugiero poner es un zumo de naranja natural y no de botellín Hero, aunque el de melocotón es pasable",1999,unico sugiero poner zumo naranja natural no botellin hero aunque melocoton pasable
Tienen un ordenador con internet gratuito pero el pobre va muy lento y se apaga sólo,1999,ordenador internet gratuito pobre va lento apaga solo
"La ubicación es genial para conocer la ""Tacita de plata"" de Cádiz",1999,ubicacion genial conocer tacita plata cadiz
No tiene Parking y no es muy fácil aparcar cerca,1999,no parking no facil aparcar cerca
Recomiendo este hotel igualmente,1999,recomiendo igualmente
"desastre, se oye todo y no se puede dormir",2000,desastre oye no puede dormir
"El hotel es bonito, muy bien decorado, pero claro a mi novio y a mi nos toco dormir en dos camas juntas, vamos una doble ,se dormia fatal",2000,bonito bien decorado claro novio toco dormir dos camas juntas vamos doble dormia fatal
"Por la noche es imposible dormir alli por el ruido, el de al lao vino de juerga y se escuchaba ducharse y hablar con su novia que parecia que estaba metido en nuestra habitación",2000,noche imposible dormir alli ruido lao vino juerga escuchaba ducharse hablar novia parecia metido habitacion
Las limpiadoras por la mañana temprano hablan fuerte entre ellas,2000,limpiadoras manana temprano hablan fuerte
"EL Minibar una porqueria la verdad, pagas 94 euros y ni siquiera una botellita chica de alcohol, solo traia dos zumos xicos, dos botellas de agua xicas, y unas latas de refresco",2000,minibar porqueria verdad pagas 94 euros siquiera botellita chica alcohol solo traia dos zumos xicos dos botellas agua xicas unas latas refresco
Me parece muy caro para lo mal que se pasa la noche alli,2000,parece caro mal pasa noche alli
Solo se lo recomendaria a las personas que no les importen pasar mala noche,2000,solo recomendaria personas no importen pasar mala noche
Bien situado,2001,bien situado
"Hemos tenido la suerte de estar en este hotel coincidiendo con los patios de flores de Córdoba y se puede ir andando prácticamente a casi todas partes desde allí,monumentos judería, patios etc",2001,suerte coincidiendo patios flores cordoba puede ir andando practicamente casi todas partes allimonumentos juderia patios etc
"En cuanto al hotel, me ha gustado:la limpieza de las habitaciones y trato estupendo del personal del comedor, las comida variada y bien elaborada",2001,cuanto gustadola limpieza habitaciones trato estupendo personal comedor comida variada bien elaborada
"No me ha gustado:el personal de recepción, parece que les incomoda que vayas a preguntar sobre cualquier duda, no tenían mapas de Córdoba ni ganas de informarte",2001,no gustadoel personal recepcion parece incomoda vayas preguntar cualquier duda no mapas cordoba ganas informarte
"Hay cosas que deberían ser cambiadas, por ejemplo el suelo del ascenso;,el cristal de las mesitas de noche(la mía tenía rotas las esquinas y puede suceder algún percance)",2001,cosas deberian ser cambiadas ejemplo suelo ascensoel cristal mesitas nochela rotas esquinas puede suceder algun percance
""" UNA ESTRELLA MENOS """,2002,estrella menos
Un Hotel de 3* pero en realidad es de 2*,2002,3 realidad 2
"Esta muy centrico, es lo bueno que tiene, se va andando perfectamente a todos los sitios",2002,centrico bueno va andando perfectamente sitios
Las habitaciones son muy basicas sin nada excepcional el cuarto de baño normal,2002,habitaciones basicas sin nada excepcional cuarto bano normal
"El desayuno es buffet, puedes elegir bien dulce y salado",2002,desayuno buffet puedes elegir bien dulce salado
"En recepción hay una chica muy poco agradable, no te da ni los buenos dias, le cuesta trabajo hablar y orientarte sobre la ciudad, mientras que los demás son muy simpaticos y agradables el problema es cuando está ella que no te informe",2002,recepcion chica agradable no da buenos dias cuesta trabajo hablar orientarte ciudad mientras demas simpaticos agradables problema no informe
"en resumidas cuentas, no le puedes preguntar nada, lo demás bien, para un fin de semana está pasable",2002,resumidas cuentas no puedes preguntar nada demas bien fin semana pasable
Digno,2003,digno
Las habitaciones tienen el mobiliario viejo/gastado pero bien teniendo en cuenta el precio,2003,habitaciones mobiliario viejo gastado bien cuenta precio
Podemos decir que se ajustaba a lo que queríamos,2003,podemos decir ajustaba queriamos
"El personal, maravilloso, especialmente Antonio y Mari Ángeles",2003,personal maravilloso especialmente antonio mari angeles
Sencillo pero muy confortable,2004,sencillo confortable
Hemos estado solo un fin de semana en este hotel quizás algo anticuado pero bastante correcto,2004,solo fin semana quizas anticuado bastante correcto
Todo estaba muy limpio y las habitaciones eran muy amplias,2004,limpio habitaciones amplias
Ninguna pega ya que el trato del personal fué amable excepto el señor que vigila por las noches que como dice otro usuario te regaña cuando llamas a la puerta para que te abra,2004,ninguna pega trato personal amable excepto senor vigila noches dice usuario regana llamas puerta abra
La decoración un poco antigua pero el descanso asegurado ya que los colchones y almohada eran muy cómodos,2004,decoracion antigua descanso asegurado colchones almohada comodos
Otro punto positivo fué que al alojarnos por motivo de celebración de una boda al día siguiente nos dejaron abandonar la habitación una hora y media más tarde de lo habitual,2004,punto positivo alojarnos motivo celebracion boda dia siguiente dejaron abandonar habitacion hora media tarde habitual
Todo un detalle por su parte,2004,detalle parte
"Hotel Averroes, Córdoba",2005,averroes cordoba
Nos alojamos los primeros días de Enero de 2012,2005,alojamos primeros dias enero 2012
La atención fue buena,2005,atencion buena
La habitación cómoda,2005,habitacion comoda
El precio bueno,2005,precio bueno
En síntesis lo recomendaría,2005,sintesis recomendaria
"Nada de particular, pero volvería",2006,nada particular volveria
"Este pequeño hotel de Córdoba, es bueno en caso de nó encontrar otra cosa, para pasar un fin de semana",2006,pequeno cordoba bueno caso no encontrar cosa pasar fin semana
"El personal del hotel, muy atento",2006,personal atento
"Nó cambian las toallas del baño a diario, por lo que nó hay que ensuciarlas mucho, porque te tienes que duchar con ellas dos dias",2006,no cambian toallas bano diario no ensuciarlas duchar dos dias
El desayuno es siempre lo mismo,2006,desayuno siempre mismo
Nó hay ni variedad ni calidad,2006,no variedad calidad
"Para pocos dias, pasable",2006,pocos dias pasable
Excelente ubicacion,2007,excelente ubicacion
La ubicacion es genial!!! me encanto porque caminando llegas a la catedral y esta super cerca de la avenida constitucion,2007,ubicacion genial encanto caminando llegas catedral super cerca avenida constitucion
"respecto a la habitacion nosotros pagamos por una habitacion para 4 personas y estaba en buenas condiciones, teniamos un lavaboo en el cuarto jajaja las camas estaban en buen estado",2007,respecto habitacion pagamos habitacion 4 personas buenas condiciones lavaboo cuarto jajaja camas buen
el unico incoveniente es que habia una regadera para las habitaciones del piso por lo que tenias que hacer cola para poderte bañar,2007,unico incoveniente regadera habitaciones piso hacer cola poderte banar
precio-calidad muy buena ya que pagamos 11 euros por noche cada uno y nos incluia desayuno americano,2007,precio calidad buena pagamos 11 euros noche cada incluia desayuno americano
Hotel de 3 estrellas,2008,3 estrellas
"Acabamos de venir de pasar una semana en Bahia Sur, nosotros elegimos una habitación, la cual era bastante amplia, al igual que el baño, que tenía un plato de ducha muy grande y sin la ""dichosa cortinilla"" ya que era mampara",2008,acabamos venir pasar semana bahia sur elegimos habitacion bastante amplia igual bano plato ducha grande sin dichosa cortinilla mampara
Tenía minibar que enfriaba bastante,2008,minibar enfriaba bastante
"Las vistas que nos tocó fueron bonitas, a la piscina y a la bahía",2008,vistas toco bonitas piscina bahia
El personal del hotel fue amable,2008,personal amable
"El hotel se encuentra situado encima de un Centro comercial, por lo que tienes a mano todo, hay un Carrefour y un Corte Inglés",2008,encuentra situado encima centro comercial mano carrefour corte ingles
